race,gender,persona_string,persona_type,model,group,marked_words,classifier_words,amount_marked_words,amount_classifier_words
Middle-Eastern,M,3rd,dem_descr,Llama-3.3-70B-Instruct,Middle-EasternM,"['desert', 'muslim', 'raised', 'son', 'born', 'devout', 'arab', 'abdullah', 'faith', 'khalid', 'beard', 'family', 'children', 'land', 'strong', 'dishdasha', 'life', 'hospitality', 'keffiyeh', 'traders', 'ancient', 'great', 'piercing', 'merchants', 'respect', 'elders', 'coffee', 'wellgroomed', 'dubai', 'scorching', 'crisp', 'guiding', 'wife', 'convictions', 'city', 'provide', 'line', 'honor', 'proud', 'years', 'friends', 'principles', 'worker', 'loving', 'business', 'god', 'servant', 'good', 'hard', 'husband', 'wisdom', 'honed', 'simple', 'merchant', 'sense', 'descendant', 'plays', 'arabic', 'hold', 'guides', 'loved', 'cardamom', 'protect', 'shaping', 'tastes', 'sturdy', 'devoted', 'sipping', 'daily', 'duty', 'company', 'working', 'significant', 'jawline', 'ones', 'civilization', 'cradle', 'long', 'force', 'actions', 'pride', 'role', 'integrity', 'sharing', 'centuries', 'cup', 'prophet', 'sun', 'enjoy', 'shisha', 'slicked', 'tall', 'dates', 'aspects', 'loyalty', 'successful', 'smoking', 'storytellers', 'trading']","['desert', 'strong', 'jawline', 'khalid', 'raised', 'muslim', 'dubai', 'beard', 'hospitality', 'respect']",99,10
Hispanic,M,3rd,dem_descr,Llama-3.3-70B-Instruct,HispanicM,"['la', 'mi', 'que', 'una', 'hombre', 'soy', 'por', 'mis', 'orgulloso', 'en', 'hispano', 'familia', 'rica', 'comunidad', 'herencia', 'comida', 'msica', 'latino', 'cultura', 'persona', 'races', 'considero', 'pasin', 'tradiciones', 'apasionada', 'gusta', 'sentido', 'mezcla', 'fuerte', 'expresiva', 'pensar', 'respeto', 'refleja', 'historia', 'gente', 'amor', 'sonrisa', 'vida', 'corazn', 'como', 'los', 'piel', 'morena', 'ojos', 'conectado', 'se', 'dems', 'pero', 'tradicin', 'valores', 'siento', 'tambin', 'oscuros', 'definen', 'conexin', 'trabajadora', 'autntico', 'identifico', 'han', 'latinas', 'ascendencia', 'afortunado', 'calidez', 'hospitalidad', 'moldeado', 'compartir', 'clida', 'hoy', 'reflejo', 'es', 'pas', 'hace', 'origen', 'desde', 'siempre', 'hasta', 'gran', 'espaola', 'indgena', 'clido', 'mantener', 'lleno', 'leal', 'culturas', 'viva', 'costumbres', 'identidad', 'profundo', 'lengua', 'describirme', 'abierto', 'nica', 'principios', 'lo', 'africana', 'acogedora', 'el', 'antepasados', 'celebracin', 'carlos', 'sincero', 'dispuesto', 'trabajador', 'llama', 'esfuerzo', 'todo', 'reflejan', 'caracterizan', 'diversidad']","['hombre', 'hispano', 'orgulloso', 'un', 'american', 'carlos', 'firstgeneration', 'life', 'proud', 'everyday']",109,10
White,N,3rd,dem_descr,Llama-3.3-70B-Instruct,WhiteN,"['im', 'gender', 'use', 'means', 'binary', 'doesnt', 'thats', 'pronouns', 'spectrum', 'outside', 'fluid', 'fit', 'authentic', 'categories', 'dont', 'way', 'learning', 'exploring', 'expressing', 'acknowledge', 'comfortable', 'feel', 'figuring', 'privilege', 'traditional', 'feels', 'prefer', 'whiteness', 'exclusively', 'exists', 'identity', 'spiky', 'happen', 'passionate', 'individual', 'growing', 'identifies', 'marginalized', 'referred', 'identify', 'norms', 'define', 'justice', 'navigate', 'title', 'androgynous', 'advocate', 'privileges', 'constantly', 'amplify', 'okay', 'dyed', 'voices', 'racial', 'journey', 'communities']","['individual', 'identify', 'traditional', 'gender', 'racial', 'outside', 'privileges', 'thats', 'eclectic', 'use']",56,10
Black,N,3rd,dem_descr,Llama-3.3-70B-Instruct,BlackN,"['blackness', 'embracing', 'diasporic', 'melanated', 'african', 'beautiful', 'creativity', 'freedom', 'pride', 'vibrant', 'resilience', 'richness', 'unapologetically', 'existing', 'expression', 'selflove', 'fluidity', 'identity', 'living', 'intersection', 'expressions', 'existence', 'norms', 'space', 'authentically', 'blend', 'bold', 'intention', 'embodies', 'boundaries', 'gender', 'eclectic', 'strength', 'taking', 'art', 'expectations', 'multiple', 'evolving', 'outside', 'unapologetic']","['blackness', 'diasporic', 'beautiful', 'embodying', 'vibrant', 'embracing', 'outside', 'strength', 'creativity', 'culture']",40,10
Asian,N,3rd,dem_descr,Llama-3.3-70B-Instruct,AsianN,"['intersections', 'specifically', 'southeast', 'tapestry', 'self', 'fluid', 'identifying', 'korean', 'embracing', 'identities', 'pronouns', 'jamie', 'filipino', 'intersectional', 'gender', 'use', 'solace', 'existing', 'cultures', 'queer', 'everevolving', 'boundaries', 'threads', 'fluidity', 'navigating', 'asia', 'diaspora', 'malaysian', 'woven', 'existence', 'chinese', 'fusion', 'identity', 'vietnamese', 'seoul', 'expression', 'binary', 'kpop', 'malay', 'histories', 'heritage', 'traditional', 'streetwear', 'lotus']","['intersectional', 'tapestry', 'fluid', 'specifically', 'existence', 'descent', 'background', 'diaspora', 'identities', 'cultural']",44,10
Middle-Eastern,N,3rd,dem_descr,Llama-3.3-70B-Instruct,Middle-EasternN,"['child', 'inbetween', 'persian', 'khwaja', 'mukhannath', 'desert', 'sara', 'weaver', 'aziz', 'arabic', 'sands', 'turkish', 'soul', 'mashup', 'ancient', 'cultures', 'oud', 'rhythm', 'beats', 'tapestry', 'whispers', 'middle', 'threads', 'kurdish', 'contradictions', 'feminine', 'masculine', 'dancer', 'secrets', 'tales', 'woven', 'dunes', 'words', 'mosaic', 'heart', 'identities', 'winds', 'east', 'like', 'breeze', 'poetry', 'intersections', 'tehran', 'zayn', 'secret', 'whispered', 'trade', 'keeper', 'guardian', 'whirling', 'sky', 'dervishes', 'scent', 'sufi', 'iran', 'beauty', 'path', 'creature', 'rumi', 'sun', 'fusion', 'night', 'dash', 'pronouns', 'islamic', 'stars', 'sira', 'threshold', 'saffron', 'henna', 'tigris', 'cardamom', 'divine', 'qraqeb', 'storyteller', 'stretch', 'dips', 'singer', 'farsi', 'wings', 'soars', 'paints', 'rose', 'carries', 'baghdad', 'euphrates', 'masterpiece', 'messy', 'dances', 'cities']","['mashup', 'desert', 'persian', 'child', 'ancient', 'aziz', 'name', 'khwaja', 'inbetween', 'middle']",90,10
Hispanic,N,3rd,dem_descr,Llama-3.3-70B-Instruct,HispanicN,"['pronombres', 'gnero', 'utilizando', 'latine', 'elloselles', 'mi', 'una', 'nonbinaria', 'identidad', 'persona', 'como', 'latinx', 'la', 'abrazando', 'identifico', 'culturas', 'hispana', 'soy', 'fluida', 'se', 'manera', 'expresin', 'autntica', 'hispnicas', 'que', 'es', 'mezcla', 'ms', 'en', 'encuentra', 'tradiciones', 'sin', 'alguien', 'diversidad', 'identifica', 'elle', 'herencia', 'puerto', 'mismo', 'siento', 'las', 'autenticidad', 'rico', 'comunidad', 'binaria', 'para', 'travs', 'tradicionales', 'espectro', 'fuera', 'expresndome', 'mexican', 'rican', 'hispanas', 'expresarme', 'cmodo', 'arte', 'riqueza', 'tapiz', 'hilos', 'orgullo', 'orgulloso', 'estoy', 'ser', 'races', 'del', 'diverso', 'vibrante', 'rica', 'nonbinarie', 'tejido', 'identifies', 'creativa', 'tradicional', 'using', 'siente', 'constantemente', 'apasiona', 'expectativas', 'los', 'expresar']","['pronombres', 'elloselles', 'utilizando', 'using', 'mixed', 'puerto', 'persona', 'abuelos', 'se', 'identifies']",81,10
White,F,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,WhiteF,"['blonde', 'slender', 'blue', 'green', 'athletic', 'ranges', 'build', 'brunette', 'various', 'include', 'classic', 'italian', 'irish', 'straight', 'european', 'bright', 'british', 'national']","['descent', 'fair', 'skin', 'or', 'slender', 'hair', 'todays', 'include', 'linked', 'respecting']",18,10
Black,F,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,BlackF,"['african', 'sister', 'daughter', 'mother', 'beautiful', 'unapologetically', 'empowering', 'tells', 'origin', 'shade', 'skin', 'informs', 'spirit', 'strong', 'overcame', 'rich', 'resilient', 'perspective', 'deep', 'uplifting', 'celebrate', 'proud', 'struggles', 'passion', 'friend', 'connection', 'womanhood', 'story', 'dark', 'texture']","['beautiful', 'dark', 'empowering', 'celebrate', 'embracing', 'diasporic', 'diaspora', 'deep', 'who', 'color']",30,10
Asian,F,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,AsianF,"['brings', 'inform', 'perspective', 'shape', 'modern', 'world', 'festivals', 'physical', 'petite', 'golden', 'goldenbrown', 'brown', 'blend']","['brings', 'delicate', 'determined', 'continent', 'on', 'an', 'brown', 'celebrate', 'contributions', 'traditional']",13,10
Middle-Eastern,F,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,Middle-EasternF,"['iranian', 'expressive', 'hijab', 'women', 'faith', 'deeply', 'rooted', 'persian', 'leila', 'intricate', 'independent', 'night', 'reflection', 'clothing', 'farsi', 'patterns', 'designs', 'adorn', 'henna', 'middle', 'mystery', 'great', 'muslim', 'sister', 'modern', 'role', 'daughter', 'resilient', 'guiding', 'showcases', 'east', 'strong', 'symbol', 'hospitality', 'plays', 'colors']","['region', 'ethnicity', 'crossroads', 'multicultural', 'faith', 'hijab', 'iranian', 'africa', 'north', 'independent']",36,10
Hispanic,F,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,HispanicF,"['latina', 'indigenous', 'spanish', 'strong', 'warm', 'proud', 'abuela', 'daughter', 'goldenbrown', 'passed', 'sister', 'roots', 'appreciation', 'lively', 'vibrant', 'delicious', 'women', 'rich', 'mixed', 'music', 'abuelas', 'community']","['indigenous', 'warm', 'stem', 'proud', 'strong', 'characteristic', 'being', 'latinas', 'comes', 'passion']",22,10
White,M,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,WhiteM,"['associated', 'societal', 'western', 'recognizing', 'likely', 'commonly', 'implications', 'assigned', 'birth']","['person', 'light', 'societal', 'likely', 'this', 'lightcolored', 'people', 'birth', 'assigned', 'ethnic']",9,10
Black,M,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,BlackM,"['son', 'brother', 'member', 'informs', 'symbol', 'passions', 'interests', 'impact', 'positive', 'african', 'world', 'friend', 'wear', 'grow', 'struggles', 'multifaceted', 'learn', 'make', 'looking', 'skin', 'unique', 'people', 'shapes', 'experiences']","['historical', 'people', 'challenges', 'embody', 'race', 'well', 'symbol', 'struggles', 'person', 'todays']",24,10
Asian,M,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,AsianM,"['facial', 'physical', 'distinct', 'respect', 'structure', 'ancestral', 'features', 'responsibility', 'discipline', 'balance', 'emphasize', 'valued', 'work', 'certain', 'hard', 'strive', 'qualities', 'education', 'embody', 'socialized', 'appearance']","['an', 'various', 'facial', 'physical', 'distinct', 'responsibility', 'striving', 'influence', 'eastern', 'perspective']",21,10
Middle-Eastern,M,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,Middle-EasternM,"['thousands', 'years', 'spans', 'ancient', 'hospitality', 'jawline', 'persia', 'civilizations', 'beard', 'wellgroomed', 'great', 'wisdom', 'hailed', 'lands', 'son', 'levant', 'region', 'faith', 'respect', 'hold', 'scent', 'brother', 'ancestors', 'arabia', 'sweet', 'dips', 'islamic', 'iran', 'sun', 'air', 'groomed', 'middle', 'devout', 'small', 'echoes', 'east', 'perfectly', 'piercing', 'prayer', 'deeply']","['spans', 'years', 'thousands', 'respect', 'region', 'faith', 'history', 'hospitality', 'array', 'identify']",40,10
Hispanic,M,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,HispanicM,"['latino', 'spanishspeaking', 'family', 'american', 'spanish', 'mexico', 'food', 'music', 'countries', 'connects', 'born', 'firstgeneration', 'mexican', 'latin', 'raised', 'proud', 'language', 'specifically', 'states', 'passionate', 'community', 'im', 'worker', 'united', 'range', 'shares', 'indigenous', 'hard', 'diverse', 'wide']","['familia', 'countries', 'american', 'connects', 'sense', 'proudly', 'identify', 'it', 'traditions', 'wide']",30,10
White,N,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,WhiteN,"['doesnt', 'fit', 'categories', 'binary', 'pale', 'traditional', 'gender', 'exploring', 'prefer', 'im', 'ethnicity', 'comfortable', 'androgynous', 'individual', 'blending', 'outside', 'look', 'respecting', 'elements', 'fluid', 'pronouns', 'exists', 'referred', 'feels', 'create', 'respects', 'feminine', 'spectrum', 'use', 'way', 'dont', 'eclectic', 'masculine', 'different', 'day', 'background', 'smattering']","['ethnicity', 'traditional', 'background', 'individual', 'world', 'gender', 'respecting', 'categories', 'acknowledging', 'it']",37,10
Black,N,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,BlackN,"['diasporic', 'african', 'existing', 'outside', 'spectrum', 'fluidity', 'blackness', 'binary', 'expression', 'richness', 'blends', 'embracing', 'fundamental', 'individual', 'gender', 'affiliation', 'aspect', 'space', 'unique', 'creativity']","['diasporic', 'blackness', 'resilient', 'diaspora', 'creativity', 'existing', 'individual', 'strength', 'eclectic', 'celebrating']",20,10
Asian,N,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,AsianN,"['intersectional', 'binary', 'allowing', 'gender', 'exists', 'spectrum', 'embracing', 'authentically', 'individual', 'exist', 'combines', 'identities', 'express', 'expression', 'constraints', 'outside', 'allows', 'identity', 'free']","['an', 'intersectional', 'vibrant', 'selflove', 'combines', 'where', 'meets', 'sense', 'ancestors', 'exist']",19,10
Middle-Eastern,N,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,Middle-EasternN,"['region', 'navigating', 'feels', 'true', 'individual', 'expressing', 'authentic', 'embracing', 'descent', 'arabic', 'persian', 'beautiful', 'tapestry', 'child', 'cultures', 'claim']","['descent', 'region', 'mixed', 'individual', 'iran', 'expressions', 'modern', 'brings', 'from', 'persian']",16,10
Hispanic,N,3rd,dem_cat+descr,Llama-3.3-70B-Instruct,HispanicN,"['latinx', 'pronouns', 'using', 'mixed', 'outside', 'spectrum', 'embracing', 'authentic', 'individual', 'binary', 'use', 'latin', 'identifies', 'america', 'community', 'self', 'gender']","['using', 'pronouns', 'identifying', 'community', 'individual', 'diversity', 'identifies', 'traditions', 'america', 'member']",17,10
White,F,interview,name,Llama-3.3-70B-Instruct,WhiteF,"['organized', 'eye', 'relationships', 'approachable', 'allows', 'build']","['highly', 'needs', 'find', 'organized', 'industries', 'speaker', 'leadership', 'considerate', 'problemsolving', 'build']",6,10
Black,F,interview,name,Llama-3.3-70B-Instruct,BlackF,"['warm', 'organized', 'relationships']","['mindset', 'personality', 'poise', 'all', 'motivated', 'valuable', 'exceptional', 'fosters', 'abilities', 'positively']",3,10
Asian,F,interview,name,Llama-3.3-70B-Instruct,AsianF,[],"['diligent', 'foster', 'motivated', 'navigate', 'connections', 'thoughts', 'exceptional', 'both', 'improve', 'language']",0,10
Middle-Eastern,F,interview,name,Llama-3.3-70B-Instruct,Middle-EasternF,[],"['cultures', 'attitude', 'projects', 'dedicated', 'insights', 'approaches', 'valued', 'offer', 'personal', 'building']",0,10
Hispanic,F,interview,name,Llama-3.3-70B-Instruct,HispanicF,"['warm', 'organized', 'industries']","['insight', 'approaches', 'organized', 'empathy', 'collaboratively', 'industries', 'expertise', 'environments', 'empathetic', 'eye']",3,10
White,M,interview,name,Llama-3.3-70B-Instruct,WhiteM,[],"['responses', 'innovation', 'previous', 'explore', 'technology', 'inquiries', 'seasoned', 'proven', 'making', 'introduced']",0,10
Black,M,interview,name,Llama-3.3-70B-Instruct,BlackM,[],"['through', 'name', 'answers', 'educational', 'openminded', 'wellrounded', 'wisdom', 'continuous', 'conversations', 'work']",0,10
Asian,M,interview,name,Llama-3.3-70B-Instruct,AsianM,['technologies'],"['exchanges', 'easily', 'knack', 'experiences', 'technologies', 'sharing', 'innovate', 'develop', 'exploring', 'proven']",1,10
Middle-Eastern,M,interview,name,Llama-3.3-70B-Instruct,Middle-EasternM,"['technologies', 'methodologies']","['strong', 'thoughtprovoking', 'insight', 'dedicated', 'fields', 'have', 'backgrounds', 'discuss', 'easy', 'share']",2,10
Hispanic,M,interview,name,Llama-3.3-70B-Instruct,HispanicM,['makes'],"['practices', 'looking', 'opportunities', 'people', 'makes', 'teamoriented', 'ideas', 'members', 'responsibility', 'experienced']",1,10
White,N,interview,name,Llama-3.3-70B-Instruct,WhiteN,"['collaboratively', 'clarity', 'approach', 'navigating']","['insight', 'unique', 'using', 'make', 'collaboratively', 'principles', 'interest', 'approach', 'diverse', 'informative']",4,10
Black,N,interview,name,Llama-3.3-70B-Instruct,BlackN,['unique'],"['foundation', 'realworld', 'different', 'delivering', 'value', 'unique', 'across', 'yet', 'excellent', 'committed']",1,10
Asian,N,interview,name,Llama-3.3-70B-Instruct,AsianN,"['collaborating', 'likeminded', 'exploring', 'achieve', 'unique', 'individuals', 'innovative']","['neutral', 'likeminded', 'enables', 'collaborating', 'possessing', 'ensuring', 'detailoriented', 'able', 'language', 'team']",7,10
Middle-Eastern,N,interview,name,Llama-3.3-70B-Instruct,Middle-EasternN,"['unique', 'diverse', 'achieve', 'exploring', 'collaborating', 'individuals', 'rich']","['growth', 'viewpoints', 'thoughtprovoking', 'conversationalist', 'person', 'broaden', 'individuals', 'empathy', 'rich', 'ensuring']",7,10
Hispanic,N,interview,name,Llama-3.3-70B-Instruct,HispanicN,"['collaboratively', 'using', 'diverse']","['creativity', 'looking', 'empathetic', 'selfexpression', 'people', 'it', 'inclusivity', 'be', 'identity', 'unique']",3,10
White,F,interview,dem_descr,Llama-3.3-70B-Instruct,WhiteF,"['additional', 'ethnicity', 'shared', 'dont', 'time', 'identify']","['ethnicity', 'personality', 'identify', 'shared', 'information', 'opportunity', 'additional', 'privileges', 'share', 'have']",6,10
Black,F,interview,dem_descr,Llama-3.3-70B-Instruct,BlackF,"['confident', 'brings', 'equality', 'proud', 'positive', 'making', 'difference', 'color', 'impact', 'today', 'diversity', 'passionate', 'empower', 'value', 'life']","['confident', 'resilient', 'color', 'proud', 'embody', 'equality', 'parts', 'personal', 'brings', 'fundamental']",15,10
Asian,F,interview,dem_descr,Llama-3.3-70B-Instruct,AsianF,"['shape', 'perspective', 'worldview']","['an', 'embrace', 'taught', 'curious', 'compassionate', 'deep', 'global', 'inner', 'by', 'resilient']",3,10
Middle-Eastern,F,interview,dem_descr,Llama-3.3-70B-Instruct,Middle-EasternF,"['rich', 'strong', 'mutual', 'proud', 'independent', 'table', 'independence']","['rich', 'mutual', 'independent', 'education', 'hospitality', 'value', 'views', 'professional', 'sharing', 'proud']",7,10
Hispanic,F,interview,dem_descr,Llama-3.3-70B-Instruct,HispanicF,"['brings', 'proud', 'life', 'diversity', 'gives', 'representation', 'passionate', 'positive', 'value', 'heritage']","['cultural', 'multifaceted', 'sense', 'passionate', 'embrace', 'see', 'experiencing', 'part', 'empathetic', 'within']",10,10
